E	dosup	dosdw	Int
42.11	7.17E-85	7.17E-85	2.42E+02
42.12	7.17E-85	7.17E-85	2.42E+02
42.13	7.17E-85	7.17E-85	2.42E+02
42.14	7.17E-85	7.17E-85	2.42E+02
42.15	7.17E-85	7.17E-85	2.42E+02
42.16	7.17E-85	7.17E-85	2.42E+02
42.17	7.17E-85	7.17E-85	2.42E+02
42.18	7.17E-85	7.17E-85	2.42E+02
42.19	7.17E-85	7.17E-85	2.42E+02
42.2	7.17E-85	7.17E-85	2.42E+02
42.21	7.17E-85	7.17E-85	2.42E+02
42.22	7.17E-85	7.17E-85	2.42E+02
42.23	7.17E-85	7.17E-85	2.42E+02
42.24	7.17E-85	7.17E-85	2.42E+02
42.25	7.17E-85	7.17E-85	2.42E+02
42.26	7.17E-85	7.17E-85	2.42E+02
42.27	7.17E-85	7.17E-85	2.42E+02
42.28	7.17E-85	7.17E-85	2.42E+02
42.29	7.17E-85	7.17E-85	2.42E+02
42.3	7.17E-85	7.17E-85	2.42E+02
42.31	7.17E-85	7.17E-85	2.42E+02
42.32	7.17E-85	7.17E-85	2.42E+02
42.33	7.17E-85	7.17E-85	2.42E+02
42.34	7.17E-85	7.17E-85	2.42E+02
42.35	7.17E-85	7.17E-85	2.42E+02
42.36	7.17E-85	7.17E-85	2.42E+02
42.37	7.17E-85	7.17E-85	2.42E+02
42.38	7.17E-85	7.17E-85	2.42E+02
42.39	7.17E-85	7.17E-85	2.42E+02
42.4	7.17E-85	7.17E-85	2.42E+02
42.41	7.17E-85	7.17E-85	2.42E+02
42.42	7.17E-85	7.17E-85	2.42E+02
42.43	7.17E-85	7.17E-85	2.42E+02
42.44	7.17E-85	7.17E-85	2.42E+02
42.45	7.17E-85	7.17E-85	2.42E+02
42.46	7.17E-85	7.17E-85	2.42E+02
42.47	7.17E-85	7.17E-85	2.42E+02
42.48	7.17E-85	7.17E-85	2.42E+02
42.49	7.17E-85	7.17E-85	2.42E+02
42.5	7.17E-85	7.17E-85	2.42E+02
42.51	7.17E-85	7.17E-85	2.42E+02
42.52	7.17E-85	7.17E-85	2.42E+02
42.53	7.17E-85	7.17E-85	2.42E+02
42.54	7.17E-85	7.17E-85	2.42E+02
42.55	7.17E-85	7.17E-85	2.42E+02
42.56	7.17E-85	7.17E-85	2.42E+02
42.57	7.17E-85	7.17E-85	2.42E+02
42.58	7.17E-85	7.17E-85	2.42E+02
42.59	7.17E-85	7.17E-85	2.42E+02
42.6	7.17E-85	7.17E-85	2.42E+02
42.61	7.17E-85	7.17E-85	2.42E+02
42.62	7.17E-85	7.17E-85	2.42E+02
42.63	7.17E-85	7.17E-85	2.42E+02
42.64	7.17E-85	7.17E-85	2.42E+02
42.65	7.17E-85	7.17E-85	2.42E+02
42.66	7.17E-85	7.17E-85	2.42E+02
42.67	7.17E-85	7.17E-85	2.42E+02
42.68	7.17E-85	7.17E-85	2.42E+02
42.69	7.17E-85	7.17E-85	2.42E+02
42.7	7.17E-85	7.17E-85	2.42E+02
42.71	7.17E-85	7.17E-85	2.42E+02
42.72	7.17E-85	7.17E-85	2.42E+02
42.73	7.17E-85	7.17E-85	2.42E+02
42.74	7.17E-85	7.17E-85	2.42E+02
42.75	7.17E-85	7.17E-85	2.42E+02
42.76	7.17E-85	7.17E-85	2.42E+02
42.77	7.17E-85	7.17E-85	2.42E+02
42.78	7.17E-85	7.17E-85	2.42E+02
42.79	7.17E-85	7.17E-85	2.42E+02
42.8	7.17E-85	7.17E-85	2.42E+02
42.81	7.17E-85	7.17E-85	2.42E+02
42.82	7.17E-85	7.17E-85	2.42E+02
42.83	7.17E-85	7.17E-85	2.42E+02
42.84	7.17E-85	7.17E-85	2.42E+02
42.85	7.17E-85	7.17E-85	2.42E+02
42.86	7.17E-85	7.17E-85	2.42E+02
42.87	7.17E-85	7.17E-85	2.42E+02
42.88	7.17E-85	7.17E-85	2.42E+02
42.89	7.17E-85	7.17E-85	2.42E+02
42.9	7.17E-85	7.17E-85	2.42E+02
42.91	7.17E-85	7.17E-85	2.42E+02
42.92	7.17E-85	7.17E-85	2.42E+02
42.93	7.17E-85	7.17E-85	2.42E+02
42.94	7.17E-85	7.17E-85	2.42E+02
42.95	7.17E-85	7.17E-85	2.42E+02
42.96	7.17E-85	7.17E-85	2.42E+02
42.97	7.17E-85	7.17E-85	2.42E+02
42.98	7.17E-85	7.17E-85	2.42E+02
42.99	7.17E-85	7.17E-85	2.42E+02
43	7.17E-85	7.17E-85	2.42E+02
43.01	7.17E-85	7.17E-85	2.42E+02
43.02	7.17E-85	7.17E-85	2.42E+02
43.03	7.17E-85	7.17E-85	2.42E+02
43.04	7.17E-85	7.17E-85	2.42E+02
43.05	7.17E-85	7.17E-85	2.42E+02
43.06	7.17E-85	7.17E-85	2.42E+02
43.07	7.17E-85	7.17E-85	2.42E+02
43.08	7.17E-85	7.17E-85	2.42E+02
43.09	7.17E-85	7.17E-85	2.42E+02
43.1	7.17E-85	7.17E-85	2.42E+02
43.11	7.17E-85	7.17E-85	2.42E+02
43.12	7.17E-85	7.17E-85	2.42E+02
43.13	7.17E-85	7.17E-85	2.42E+02
43.14	7.17E-85	7.17E-85	2.42E+02
43.15	7.17E-85	7.17E-85	2.42E+02
43.16	7.17E-85	7.17E-85	2.42E+02
43.17	7.17E-85	7.17E-85	2.42E+02
43.18	7.17E-85	7.17E-85	2.42E+02
43.19	7.17E-85	7.17E-85	2.42E+02
43.2	7.17E-85	7.17E-85	2.42E+02
43.21	7.17E-85	7.17E-85	2.42E+02
43.22	7.17E-85	7.17E-85	2.42E+02
43.23	7.17E-85	7.17E-85	2.42E+02
43.24	7.17E-85	7.17E-85	2.42E+02
43.25	7.17E-85	7.17E-85	2.42E+02
43.26	7.17E-85	7.17E-85	2.42E+02
43.27	7.17E-85	7.17E-85	2.42E+02
43.28	7.17E-85	7.17E-85	2.42E+02
43.29	7.17E-85	7.17E-85	2.42E+02
43.3	7.17E-85	7.17E-85	2.42E+02
43.31	7.17E-85	7.17E-85	2.42E+02
43.32	7.17E-85	7.17E-85	2.42E+02
43.33	7.17E-85	7.17E-85	2.42E+02
43.34	7.17E-85	7.17E-85	2.42E+02
43.35	7.17E-85	7.17E-85	2.42E+02
43.36	7.17E-85	7.17E-85	2.42E+02
43.37	7.17E-85	7.17E-85	2.42E+02
43.38	7.17E-85	7.17E-85	2.42E+02
43.39	7.17E-85	7.17E-85	2.42E+02
43.4	7.17E-85	7.17E-85	2.42E+02
43.41	7.17E-85	7.17E-85	2.42E+02
43.42	7.17E-85	7.17E-85	2.42E+02
43.43	7.17E-85	7.17E-85	2.42E+02
43.44	7.17E-85	7.17E-85	2.42E+02
43.45	7.17E-85	7.17E-85	2.42E+02
43.46	7.17E-85	7.17E-85	2.42E+02
43.47	7.17E-85	7.17E-85	2.42E+02
43.48	7.17E-85	7.17E-85	2.42E+02
43.49	7.17E-85	7.17E-85	2.42E+02
43.5	7.17E-85	7.17E-85	2.42E+02
43.51	7.17E-85	7.17E-85	2.42E+02
43.52	7.17E-85	7.17E-85	2.42E+02
43.53	7.17E-85	7.17E-85	2.42E+02
43.54	7.17E-85	7.17E-85	2.42E+02
43.55	7.17E-85	7.17E-85	2.42E+02
43.56	7.17E-85	7.17E-85	2.42E+02
43.57	7.17E-85	7.17E-85	2.42E+02
43.58	7.17E-85	7.17E-85	2.42E+02
43.59	7.17E-85	7.17E-85	2.42E+02
43.6	7.17E-85	7.17E-85	2.42E+02
43.61	7.17E-85	7.17E-85	2.42E+02
43.62	7.17E-85	7.17E-85	2.42E+02
43.63	7.17E-85	7.17E-85	2.42E+02
43.64	7.17E-85	7.17E-85	2.42E+02
43.65	7.17E-85	7.17E-85	2.42E+02
43.66	7.17E-85	7.17E-85	2.42E+02
43.67	7.17E-85	7.17E-85	2.42E+02
43.68	7.17E-85	7.17E-85	2.42E+02
43.69	7.17E-85	7.17E-85	2.42E+02
43.7	7.17E-85	7.17E-85	2.42E+02
43.71	7.17E-85	7.17E-85	2.42E+02
43.72	7.17E-85	7.17E-85	2.42E+02
43.73	7.17E-85	7.17E-85	2.42E+02
43.74	7.17E-85	7.17E-85	2.42E+02
43.75	7.17E-85	7.17E-85	2.42E+02
43.76	7.17E-85	7.17E-85	2.42E+02
43.77	7.17E-85	7.17E-85	2.42E+02
43.78	7.17E-85	7.17E-85	2.42E+02
43.79	7.17E-85	7.17E-85	2.42E+02
43.8	7.17E-85	7.17E-85	2.42E+02
43.81	7.17E-85	7.17E-85	2.42E+02
43.82	7.17E-85	7.17E-85	2.42E+02
43.83	7.17E-85	7.17E-85	2.42E+02
43.84	7.17E-85	7.17E-85	2.42E+02
43.85	7.17E-85	7.17E-85	2.42E+02
43.86	7.17E-85	7.17E-85	2.42E+02
43.87	7.17E-85	7.17E-85	2.42E+02
43.88	7.17E-85	7.17E-85	2.42E+02
43.89	7.17E-85	7.17E-85	2.42E+02
43.9	7.17E-85	7.17E-85	2.42E+02
43.91	7.17E-85	7.17E-85	2.42E+02
43.92	7.17E-85	7.17E-85	2.42E+02
43.93	7.17E-85	7.17E-85	2.42E+02
43.94	7.17E-85	7.17E-85	2.42E+02
43.95	7.17E-85	7.17E-85	2.42E+02
43.96	7.17E-85	7.17E-85	2.42E+02
43.97	7.17E-85	7.17E-85	2.42E+02
43.98	7.17E-85	7.17E-85	2.42E+02
43.99	7.17E-85	7.17E-85	2.42E+02
44	7.17E-85	7.17E-85	2.42E+02
44.01	7.17E-85	7.17E-85	2.42E+02
44.02	7.17E-85	7.17E-85	2.42E+02
44.03	7.17E-85	7.17E-85	2.42E+02
44.04	7.17E-85	7.17E-85	2.42E+02
44.05	7.17E-85	7.17E-85	2.42E+02
44.06	7.17E-85	7.17E-85	2.42E+02
44.07	7.17E-85	7.17E-85	2.42E+02
44.08	7.17E-85	7.17E-85	2.42E+02
44.09	7.17E-85	7.17E-85	2.42E+02
44.1	7.17E-85	7.17E-85	2.42E+02
44.11	7.17E-85	7.17E-85	2.42E+02
44.12	7.17E-85	7.17E-85	2.42E+02
44.13	7.17E-85	7.17E-85	2.42E+02
44.14	7.17E-85	7.17E-85	2.42E+02
44.15	7.17E-85	7.17E-85	2.42E+02
44.16	7.17E-85	7.17E-85	2.42E+02
44.17	7.17E-85	7.17E-85	2.42E+02
44.18	7.17E-85	7.17E-85	2.42E+02
44.19	7.17E-85	7.17E-85	2.42E+02
44.2	7.17E-85	7.17E-85	2.42E+02
44.21	7.17E-85	7.17E-85	2.42E+02
44.22	7.17E-85	7.17E-85	2.42E+02
44.23	7.17E-85	7.17E-85	2.42E+02
44.24	7.17E-85	7.17E-85	2.42E+02
44.25	7.17E-85	7.17E-85	2.42E+02
44.26	7.17E-85	7.17E-85	2.42E+02
44.27	7.17E-85	7.17E-85	2.42E+02
44.28	7.17E-85	7.17E-85	2.42E+02
44.29	7.17E-85	7.17E-85	2.42E+02
44.3	7.17E-85	7.17E-85	2.42E+02
44.31	7.17E-85	7.17E-85	2.42E+02
44.32	7.17E-85	7.17E-85	2.42E+02
44.33	7.17E-85	7.17E-85	2.42E+02
44.34	7.17E-85	7.17E-85	2.42E+02
44.35	7.17E-85	7.17E-85	2.42E+02
44.36	7.17E-85	7.17E-85	2.42E+02
44.37	7.17E-85	7.17E-85	2.42E+02
44.38	7.17E-85	7.17E-85	2.42E+02
44.39	7.17E-85	7.17E-85	2.42E+02
44.4	7.17E-85	7.17E-85	2.42E+02
44.41	7.17E-85	7.17E-85	2.42E+02
44.42	7.17E-85	7.17E-85	2.42E+02
44.43	7.17E-85	7.17E-85	2.42E+02
44.44	7.17E-85	7.17E-85	2.42E+02
44.45	7.17E-85	7.17E-85	2.42E+02
44.46	7.17E-85	7.17E-85	2.42E+02
44.47	7.17E-85	7.17E-85	2.42E+02
44.48	7.17E-85	7.17E-85	2.42E+02
44.49	7.17E-85	7.17E-85	2.42E+02
44.5	7.17E-85	7.17E-85	2.42E+02
44.51	7.17E-85	7.17E-85	2.42E+02
44.52	7.17E-85	7.17E-85	2.42E+02
44.53	7.17E-85	7.17E-85	2.42E+02
44.54	7.17E-85	7.17E-85	2.42E+02
44.55	7.17E-85	7.17E-85	2.42E+02
44.56	7.17E-85	7.17E-85	2.42E+02
44.57	7.17E-85	7.17E-85	2.42E+02
44.58	7.17E-85	7.17E-85	2.42E+02
44.59	7.17E-85	7.17E-85	2.42E+02
44.6	7.17E-85	7.17E-85	2.42E+02
44.61	7.17E-85	7.17E-85	2.42E+02
44.62	7.17E-85	7.17E-85	2.42E+02
44.63	7.17E-85	7.17E-85	2.42E+02
44.64	7.17E-85	7.17E-85	2.42E+02
44.65	7.17E-85	7.17E-85	2.42E+02
44.66	7.17E-85	7.17E-85	2.42E+02
44.67	7.17E-85	7.17E-85	2.42E+02
44.68	7.17E-85	7.17E-85	2.42E+02
44.69	7.17E-85	7.17E-85	2.42E+02
44.7	7.17E-85	7.17E-85	2.42E+02
44.71	7.17E-85	7.17E-85	2.42E+02
44.72	7.17E-85	7.17E-85	2.42E+02
44.73	7.17E-85	7.17E-85	2.42E+02
44.74	7.17E-85	7.17E-85	2.42E+02
44.75	7.17E-85	7.17E-85	2.42E+02
44.76	7.17E-85	7.17E-85	2.42E+02
44.77	7.17E-85	7.17E-85	2.42E+02
44.78	7.17E-85	7.17E-85	2.42E+02
44.79	7.17E-85	7.17E-85	2.42E+02
44.8	7.17E-85	7.17E-85	2.42E+02
44.81	7.17E-85	7.17E-85	2.42E+02
44.82	7.17E-85	7.17E-85	2.42E+02
44.83	7.17E-85	7.17E-85	2.42E+02
44.84	7.17E-85	7.17E-85	2.42E+02
44.85	7.17E-85	7.17E-85	2.42E+02
44.86	7.17E-85	7.17E-85	2.42E+02
44.87	7.17E-85	7.17E-85	2.42E+02
44.88	7.17E-85	7.17E-85	2.42E+02
44.89	7.17E-85	7.17E-85	2.42E+02
44.9	7.17E-85	7.17E-85	2.42E+02
44.91	7.17E-85	7.17E-85	2.42E+02
44.92	7.17E-85	7.17E-85	2.42E+02
44.93	7.17E-85	7.17E-85	2.42E+02
44.94	7.17E-85	7.17E-85	2.42E+02
44.95	7.17E-85	7.17E-85	2.42E+02
44.96	7.17E-85	7.17E-85	2.42E+02
44.97	7.17E-85	7.17E-85	2.42E+02
44.98	7.17E-85	7.17E-85	2.42E+02
44.99	7.17E-85	7.17E-85	2.42E+02
45	7.17E-85	7.17E-85	2.42E+02
45.01	7.17E-85	7.17E-85	2.42E+02
45.02	7.17E-85	7.17E-85	2.42E+02
45.03	7.17E-85	7.17E-85	2.42E+02
45.04	7.17E-85	7.17E-85	2.42E+02
45.05	7.17E-85	7.17E-85	2.42E+02
45.06	7.17E-85	7.17E-85	2.42E+02
45.07	7.17E-85	7.17E-85	2.42E+02
45.08	7.17E-85	7.17E-85	2.42E+02
45.09	7.17E-85	7.17E-85	2.42E+02
45.1	7.17E-85	7.17E-85	2.42E+02
45.11	7.17E-85	7.17E-85	2.42E+02
45.12	7.17E-85	7.17E-85	2.42E+02
45.13	7.17E-85	7.17E-85	2.42E+02
45.14	7.17E-85	7.17E-85	2.42E+02
45.15	7.17E-85	7.17E-85	2.42E+02
45.16	7.17E-85	7.17E-85	2.42E+02
45.17	7.17E-85	7.17E-85	2.42E+02
45.18	7.17E-85	7.17E-85	2.42E+02
45.19	7.17E-85	7.17E-85	2.42E+02
45.2	7.17E-85	7.17E-85	2.42E+02
45.21	7.17E-85	7.17E-85	2.42E+02
45.22	7.17E-85	7.17E-85	2.42E+02
45.23	7.17E-85	7.17E-85	2.42E+02
45.24	7.17E-85	7.17E-85	2.42E+02
45.25	7.17E-85	7.17E-85	2.42E+02
45.26	7.17E-85	7.17E-85	2.42E+02
45.27	7.17E-85	7.17E-85	2.42E+02
45.28	7.17E-85	7.17E-85	2.42E+02
45.29	7.17E-85	7.17E-85	2.42E+02
45.3	7.17E-85	7.17E-85	2.42E+02
45.31	7.17E-85	7.17E-85	2.42E+02
45.32	7.17E-85	7.17E-85	2.42E+02
45.33	7.17E-85	7.17E-85	2.42E+02
45.34	7.17E-85	7.17E-85	2.42E+02
45.35	7.17E-85	7.17E-85	2.42E+02
45.36	7.17E-85	7.17E-85	2.42E+02
45.37	7.17E-85	7.17E-85	2.42E+02
45.38	7.17E-85	7.17E-85	2.42E+02
45.39	7.17E-85	7.17E-85	2.42E+02
45.4	7.17E-85	7.17E-85	2.42E+02
45.41	7.17E-85	7.17E-85	2.42E+02
45.42	7.17E-85	7.17E-85	2.42E+02
45.43	7.17E-85	7.17E-85	2.42E+02
45.44	7.17E-85	7.17E-85	2.42E+02
45.45	7.17E-85	7.17E-85	2.42E+02
45.46	7.17E-85	7.17E-85	2.42E+02
45.47	7.17E-85	7.17E-85	2.42E+02
45.48	7.17E-85	7.17E-85	2.42E+02
45.49	7.17E-85	7.17E-85	2.42E+02
45.5	7.17E-85	7.17E-85	2.42E+02
45.51	7.17E-85	7.17E-85	2.42E+02
45.52	7.17E-85	7.17E-85	2.42E+02
45.53	7.17E-85	7.17E-85	2.42E+02
45.54	7.17E-85	7.17E-85	2.42E+02
45.55	7.17E-85	7.17E-85	2.42E+02
45.56	7.17E-85	7.17E-85	2.42E+02
45.57	7.17E-85	7.17E-85	2.42E+02
45.58	7.17E-85	7.17E-85	2.42E+02
45.59	7.17E-85	7.17E-85	2.42E+02
45.6	7.17E-85	7.17E-85	2.42E+02
45.61	7.17E-85	7.17E-85	2.42E+02
45.62	7.17E-85	7.17E-85	2.42E+02
45.63	7.17E-85	7.17E-85	2.42E+02
45.64	7.17E-85	7.17E-85	2.42E+02
45.65	7.17E-85	7.17E-85	2.42E+02
45.66	7.17E-85	7.17E-85	2.42E+02
45.67	7.17E-85	7.17E-85	2.42E+02
45.68	7.17E-85	7.17E-85	2.42E+02
45.69	7.17E-85	7.17E-85	2.42E+02
45.7	7.17E-85	7.17E-85	2.42E+02
45.71	7.17E-85	7.17E-85	2.42E+02
45.72	7.17E-85	7.17E-85	2.42E+02
45.73	7.17E-85	7.17E-85	2.42E+02
45.74	7.17E-85	7.17E-85	2.42E+02
45.75	7.17E-85	7.17E-85	2.42E+02
45.76	7.17E-85	7.17E-85	2.42E+02
45.77	7.17E-85	7.17E-85	2.42E+02
45.78	7.17E-85	7.17E-85	2.42E+02
45.79	7.17E-85	7.17E-85	2.42E+02
45.8	7.17E-85	7.17E-85	2.42E+02
45.81	7.17E-85	7.17E-85	2.42E+02
45.82	7.17E-85	7.17E-85	2.42E+02
45.83	7.17E-85	7.17E-85	2.42E+02
45.84	7.17E-85	7.17E-85	2.42E+02
45.85	7.17E-85	7.17E-85	2.42E+02
45.86	7.17E-85	7.17E-85	2.42E+02
45.87	7.17E-85	7.17E-85	2.42E+02
45.88	7.17E-85	7.17E-85	2.42E+02
45.89	7.17E-85	7.17E-85	2.42E+02
45.9	7.17E-85	7.17E-85	2.42E+02
45.91	7.17E-85	7.17E-85	2.42E+02
45.92	7.17E-85	7.17E-85	2.42E+02
45.93	7.17E-85	7.17E-85	2.42E+02
45.94	7.17E-85	7.17E-85	2.42E+02
45.95	7.17E-85	7.17E-85	2.42E+02
45.96	7.17E-85	7.17E-85	2.42E+02
45.97	7.17E-85	7.17E-85	2.42E+02
45.98	7.17E-85	7.17E-85	2.42E+02
45.99	7.17E-85	7.17E-85	2.42E+02
46	7.17E-85	7.17E-85	2.42E+02
46.01	7.17E-85	7.17E-85	2.42E+02
46.02	7.17E-85	7.17E-85	2.42E+02
46.03	7.17E-85	7.17E-85	2.42E+02
46.04	7.17E-85	7.17E-85	2.42E+02
46.05	7.17E-85	7.17E-85	2.42E+02
46.06	7.17E-85	7.17E-85	2.42E+02
46.07	7.17E-85	7.17E-85	2.42E+02
46.08	7.17E-85	7.17E-85	2.42E+02
46.09	7.17E-85	7.17E-85	2.42E+02
46.1	7.17E-85	7.17E-85	2.42E+02
46.11	7.17E-85	7.17E-85	2.42E+02
46.12	7.17E-85	7.17E-85	2.42E+02
46.13	7.17E-85	7.17E-85	2.42E+02
46.14	7.17E-85	7.17E-85	2.42E+02
46.15	7.17E-85	7.17E-85	2.42E+02
46.16	7.17E-85	7.17E-85	2.42E+02
46.17	7.17E-85	7.17E-85	2.42E+02
46.18	7.17E-85	7.17E-85	2.42E+02
46.19	7.17E-85	7.17E-85	2.42E+02
46.2	7.17E-85	7.17E-85	2.42E+02
46.21	7.17E-85	7.17E-85	2.42E+02
46.22	7.17E-85	7.17E-85	2.42E+02
46.23	7.17E-85	7.17E-85	2.42E+02
46.24	7.17E-85	7.17E-85	2.42E+02
46.25	7.17E-85	7.17E-85	2.42E+02
46.26	7.17E-85	7.17E-85	2.42E+02
46.27	7.17E-85	7.17E-85	2.42E+02
46.28	7.17E-85	7.17E-85	2.42E+02
46.29	7.17E-85	7.17E-85	2.42E+02
46.3	7.17E-85	7.17E-85	2.42E+02
46.31	7.17E-85	7.17E-85	2.42E+02
46.32	7.17E-85	7.17E-85	2.42E+02
46.33	7.17E-85	7.17E-85	2.42E+02
46.34	7.17E-85	7.17E-85	2.42E+02
46.35	7.17E-85	7.17E-85	2.42E+02
46.36	7.17E-85	7.17E-85	2.42E+02
46.37	7.17E-85	7.17E-85	2.42E+02
46.38	7.17E-85	7.17E-85	2.42E+02
46.39	7.17E-85	7.17E-85	2.42E+02
46.4	7.17E-85	7.17E-85	2.42E+02
46.41	7.17E-85	7.17E-85	2.42E+02
46.42	7.17E-85	7.17E-85	2.42E+02
46.43	7.17E-85	7.17E-85	2.42E+02
46.44	7.17E-85	7.17E-85	2.42E+02
46.45	7.17E-85	7.17E-85	2.42E+02
46.46	7.17E-85	7.17E-85	2.42E+02
46.47	7.17E-85	7.17E-85	2.42E+02
46.48	7.17E-85	7.17E-85	2.42E+02
46.49	7.17E-85	7.17E-85	2.42E+02
46.5	7.17E-85	7.17E-85	2.42E+02
46.51	7.17E-85	7.17E-85	2.42E+02
46.52	7.17E-85	7.17E-85	2.42E+02
46.53	7.17E-85	7.17E-85	2.42E+02
46.54	7.17E-85	7.17E-85	2.42E+02
46.55	7.17E-85	7.17E-85	2.42E+02
46.56	7.17E-85	7.17E-85	2.42E+02
46.57	7.17E-85	7.17E-85	2.42E+02
46.58	7.17E-85	7.17E-85	2.42E+02
46.59	7.17E-85	7.17E-85	2.42E+02
46.6	7.17E-85	7.17E-85	2.42E+02
46.61	7.17E-85	7.17E-85	2.42E+02
46.62	7.17E-85	7.17E-85	2.42E+02
46.63	7.17E-85	7.17E-85	2.42E+02
46.64	7.17E-85	7.17E-85	2.42E+02
46.65	7.17E-85	7.17E-85	2.42E+02
46.66	7.17E-85	7.17E-85	2.42E+02
46.67	7.17E-85	7.17E-85	2.42E+02
46.68	7.17E-85	7.17E-85	2.42E+02
46.69	7.17E-85	7.17E-85	2.42E+02
46.7	7.17E-85	7.17E-85	2.42E+02
46.71	7.17E-85	7.17E-85	2.42E+02
46.72	7.17E-85	7.17E-85	2.42E+02
46.73	7.17E-85	7.17E-85	2.42E+02
46.74	7.17E-85	7.17E-85	2.42E+02
46.75	7.17E-85	7.17E-85	2.42E+02
46.76	7.17E-85	7.17E-85	2.42E+02
46.77	7.17E-85	7.17E-85	2.42E+02
46.78	7.17E-85	7.17E-85	2.42E+02
46.79	7.17E-85	7.17E-85	2.42E+02
46.8	7.17E-85	7.17E-85	2.42E+02
46.81	7.17E-85	7.17E-85	2.42E+02
46.82	7.17E-85	7.17E-85	2.42E+02
46.83	7.17E-85	7.17E-85	2.42E+02
46.84	7.17E-85	7.17E-85	2.42E+02
46.85	7.17E-85	7.17E-85	2.42E+02
46.86	7.17E-85	7.17E-85	2.42E+02
46.87	7.17E-85	7.17E-85	2.42E+02
46.88	7.17E-85	7.17E-85	2.42E+02
46.89	7.17E-85	7.17E-85	2.42E+02
46.9	7.17E-85	7.17E-85	2.42E+02
46.91	7.17E-85	7.17E-85	2.42E+02
46.92	7.17E-85	7.17E-85	2.42E+02
46.93	7.17E-85	7.17E-85	2.42E+02
46.94	7.17E-85	7.17E-85	2.42E+02
46.95	7.17E-85	7.17E-85	2.42E+02
46.96	7.17E-85	7.17E-85	2.42E+02
46.97	7.17E-85	7.17E-85	2.42E+02
46.98	7.17E-85	7.17E-85	2.42E+02
46.99	7.17E-85	7.17E-85	2.42E+02
47	7.17E-85	7.17E-85	2.42E+02
47.01	7.17E-85	7.17E-85	2.42E+02
47.02	7.17E-85	7.17E-85	2.42E+02
47.03	7.17E-85	7.17E-85	2.42E+02
47.04	7.17E-85	7.17E-85	2.42E+02
47.05	7.17E-85	7.17E-85	2.42E+02
47.06	7.17E-85	7.17E-85	2.42E+02
47.07	7.17E-85	7.17E-85	2.42E+02
47.08	7.17E-85	7.17E-85	2.42E+02
47.09	7.17E-85	7.17E-85	2.42E+02
47.1	7.17E-85	7.17E-85	2.42E+02
47.11	7.17E-85	7.17E-85	2.42E+02
47.12	7.17E-85	7.17E-85	2.42E+02
47.13	7.17E-85	7.17E-85	2.42E+02
47.14	7.17E-85	7.17E-85	2.42E+02
47.15	7.17E-85	7.17E-85	2.42E+02
47.16	7.17E-85	7.17E-85	2.42E+02
47.17	7.17E-85	7.17E-85	2.42E+02
47.18	7.17E-85	7.17E-85	2.42E+02
47.19	7.17E-85	7.17E-85	2.42E+02
47.2	7.17E-85	7.17E-85	2.42E+02
47.21	7.17E-85	7.17E-85	2.42E+02
47.22	7.17E-85	7.17E-85	2.42E+02
47.23	7.17E-85	7.17E-85	2.42E+02
47.24	7.17E-85	7.17E-85	2.42E+02
47.25	7.17E-85	7.17E-85	2.42E+02
47.26	7.17E-85	7.17E-85	2.42E+02
47.27	7.17E-85	7.17E-85	2.42E+02
47.28	7.17E-85	7.17E-85	2.42E+02
47.29	7.17E-85	7.17E-85	2.42E+02
47.3	7.17E-85	7.17E-85	2.42E+02
47.31	7.17E-85	7.17E-85	2.42E+02
47.32	7.17E-85	7.17E-85	2.42E+02
47.33	7.17E-85	7.17E-85	2.42E+02
47.34	7.17E-85	7.17E-85	2.42E+02
47.35	7.17E-85	7.17E-85	2.42E+02
47.36	7.17E-85	7.17E-85	2.42E+02
47.37	7.17E-85	7.17E-85	2.42E+02
47.38	7.17E-85	7.17E-85	2.42E+02
47.39	7.17E-85	7.17E-85	2.42E+02
47.4	7.17E-85	7.17E-85	2.42E+02
47.41	7.17E-85	7.17E-85	2.42E+02
47.42	7.17E-85	7.17E-85	2.42E+02
47.43	7.17E-85	7.17E-85	2.42E+02
47.44	7.17E-85	7.17E-85	2.42E+02
47.45	7.17E-85	7.17E-85	2.42E+02
47.46	7.17E-85	7.17E-85	2.42E+02
47.47	7.17E-85	7.17E-85	2.42E+02
47.48	7.17E-85	7.17E-85	2.42E+02
47.49	7.17E-85	7.17E-85	2.42E+02
47.5	7.17E-85	7.17E-85	2.42E+02
47.51	7.17E-85	7.17E-85	2.42E+02
47.52	7.17E-85	7.17E-85	2.42E+02
47.53	7.17E-85	7.17E-85	2.42E+02
47.54	7.17E-85	7.17E-85	2.42E+02
47.55	7.17E-85	7.17E-85	2.42E+02
47.56	7.17E-85	7.17E-85	2.42E+02
47.57	7.17E-85	7.17E-85	2.42E+02
47.58	7.17E-85	7.17E-85	2.42E+02
47.59	7.17E-85	7.17E-85	2.42E+02
47.6	7.17E-85	7.17E-85	2.42E+02
47.61	7.17E-85	7.17E-85	2.42E+02
47.62	7.17E-85	7.17E-85	2.42E+02
47.63	7.17E-85	7.17E-85	2.42E+02
47.64	7.17E-85	7.17E-85	2.42E+02
47.65	7.17E-85	7.17E-85	2.42E+02
47.66	7.17E-85	7.17E-85	2.42E+02
47.67	7.17E-85	7.17E-85	2.42E+02
47.68	7.17E-85	7.17E-85	2.42E+02
47.69	7.17E-85	7.17E-85	2.42E+02
